appid,genre
1340180,Adventure
1340180,Casual
1340180,Free to Play
1340180,Indie
1340180,RPG
1340180,Early Access
1340210,Action
1340210,Adventure
1340210,Indie
1340210,RPG
1340240,Adventure
1340240,Indie
1340260,Action
1340260,Casual
1340260,Indie
1340300,Action
1340300,Simulation
1340300,Sports
1340300,Early Access
1340310,Casual
1340310,Indie
1340320,Indie
1340320,RPG
1340320,Simulation
1340330,Indie
1340360,Action
1340360,Adventure
1340360,Indie
1340380,Adventure
1340380,Indie
1340380,RPG
1340380,Simulation
1340400,Casual
1340410,Action
1340410,Free to Play
1340410,Indie
1340420,Action
1340420,Casual
1340420,Indie
1340440,Adventure
1340440,Indie
1340440,Strategy
1340440,Early Access
1340470,Casual
1340470,Free to Play
1340470,Indie
1340490,RPG
1340500,Casual
1340520,Action
1340520,Casual
1340520,Indie
1340520,Massively Multiplayer
1340520,Strategy
1340520,Early Access
1340530,Action
1340530,Adventure
1340530,Free to Play
1340530,Indie
1340530,Simulation
1340540,Adventure
1340540,Casual
1340570,Casual
1340570,Indie
1340570,Sports
1340600,Casual
1340600,Indie
1340640,Action
1340640,Adventure
1340640,Indie
1340690,
1340730,RPG
1340740,Casual
1340740,Indie
1340760,RPG
1340770,Action
1340770,Adventure
1340770,Indie
1340810,Adventure
1340810,Casual
1340810,Free to Play
1340810,Indie
1340820,Action
1340820,Indie
1340850,Adventure
1340850,Indie
1340850,RPG
1340850,Strategy
1340870,Indie
1340890,Action
1340890,Adventure
1340890,Indie
1340890,Strategy
1340910,Action
1340910,Free to Play
1340910,Indie
1340920,
1340950,Casual
1340950,Indie
1340950,RPG
1340950,Simulation
1340950,Strategy
1340980,Casual
1340980,Indie
1341050,Action
1341080,Casual
1341090,Indie
1341090,Massively Multiplayer
1341090,Simulation
1341090,Strategy
1341100,Action
1341100,Adventure
1341100,Casual
1341100,Indie
1341100,Simulation
1341140,Casual
1341140,Simulation
1341160,Action
1341160,Indie
1341160,Massively Multiplayer
1341160,Simulation
1341160,Sports
1341160,Strategy
1341170,Simulation
1341170,Strategy
1341190,Casual
1341190,Indie
1341200,Action
1341200,Simulation
1341200,Strategy
1341210,Action
1341210,Adventure
1341210,Indie
1341210,Massively Multiplayer
1341210,Simulation
1341210,Early Access
1341220,Casual
1341240,Adventure
1341250,Adventure
1341250,Casual
1341250,Racing
1341250,Simulation
1341270,Adventure
1341270,Casual
1341270,Racing
1341270,Simulation
1341270,Sports
1341280,Casual
1341280,Free to Play
1341290,
1341300,Casual
1341300,Indie
1341300,Simulation
1341300,Strategy
1341300,Early Access
1341310,Action
1341330,Action
1341330,Adventure
1341330,Indie
1341330,RPG
1341340,Action
1341340,Free to Play
1341340,Early Access
1341400,Adventure
1341400,Indie
1341430,Adventure
1341430,Indie
1341440,Casual
1341440,Indie
1341440,Simulation
1341440,Strategy
1341450,Adventure
1341450,Casual
1341450,Indie
1341450,Simulation
1341450,Strategy
1341460,Indie
1341460,Strategy
1341470,Action
1341470,Adventure
1341470,Indie
1341490,
1341500,Adventure
1341500,Casual
1341500,Indie
1341550,Action
1341550,Adventure
1341550,Casual
1341550,Indie
1341550,Simulation
1341570,Casual
1341570,RPG
1341620,Adventure
1341620,Indie
1341630,Adventure
1341630,Casual
1341630,Indie
1341640,Indie
1341640,Racing
1341640,Sports
1341650,Indie
1341650,Racing
1341650,Sports
1341660,Casual
1341660,Indie
1341660,Simulation
1341710,Action
1341710,Adventure
1341710,Indie
1341720,Adventure
1341720,Indie
1341740,Action
1341740,Adventure
1341740,Indie
1341740,Strategy
1341760,Strategy
1341780,Action
1341780,Casual
1341780,Simulation
1341830,Action
1341830,Simulation
1341890,Action
1341900,Action
1341900,Adventure
1341900,Indie
1341930,Casual
1341930,Indie
1341960,Action
1341960,Adventure
1341960,Casual
1341980,Action
1341980,Casual
1341980,Indie
1342020,
1342040,Action
1342040,Adventure
1342040,Indie
1342040,RPG
1342040,Simulation
1342050,Adventure
1342050,Indie
1342050,RPG
1342060,Action
1342060,Adventure
1342060,RPG
1342070,Adventure
1342070,Indie
1342070,RPG
1342080,Action
1342080,Adventure
1342080,Indie
1342080,RPG
1342100,Action
1342100,Adventure
1342100,Indie
1342100,RPG
1342110,
1342130,Action
1342130,Indie
1342150,Action
1342150,Adventure
1342150,Indie
1342180,Indie
1342180,RPG
1342220,Adventure
1342220,Indie
1342220,RPG
1342240,Action
1342250,Action
1342260,
1342270,Casual
1342270,Indie
1342290,Adventure
1342290,Casual
1342330,Casual
1342330,Indie
1342330,Simulation
1342330,Strategy
1342330,Early Access
1342340,Action
1342340,Free to Play
1342340,Indie
1342340,Massively Multiplayer
1342340,Early Access
1342360,Action
1342360,Adventure
1342360,Indie
1342360,Early Access
1342410,Adventure
1342410,Casual
1342480,Action
1342480,Adventure
1342500,Action
1342500,Adventure
1342500,Indie
1342520,Action
1342520,Indie
1342520,Early Access
1342540,Casual
1342540,Indie
1342550,Adventure
1342550,Casual
1342550,Indie
1342550,Simulation
1342560,Action
1342560,Adventure
1342560,Indie
1342600,Casual
1342600,Indie
1342620,Adventure
1342620,Indie
1342620,RPG
1342640,Adventure
1342640,Casual
1342640,Indie
1342640,RPG
1342660,Casual
1342660,Indie
1342660,Strategy
1342690,Adventure
1342690,Indie
1342730,Casual
1342730,Indie
1342740,Action
1342740,Indie
1342770,Casual
1342770,Indie
1342790,Action
1342790,Massively Multiplayer
1342790,Early Access
1342810,Action
1342810,Indie
1342850,Casual
1342850,Indie
1342850,Simulation
1342850,Strategy
1342890,Adventure
1342890,Casual
1342890,Indie
1342890,RPG
1342900,Casual
1342900,Indie
1342900,Sports
1342900,Early Access
1342910,Adventure
1342910,Casual
1342910,Indie
1342940,
1343040,Casual
1343040,Free to Play
1343040,Sports
1343040,Strategy
1343050,Action
1343050,Adventure
1343050,Casual
1343050,Indie
1343060,Simulation
1343090,Adventure
1343090,Casual
1343090,Indie
1343100,Action
1343100,Adventure
1343100,Casual
1343100,Indie
1343110,Action
1343110,Adventure
1343110,Indie
1343110,RPG
1343110,Early Access
1343140,Indie
1343150,Action
1343150,Adventure
1343150,Casual
1343150,Indie
1343220,Casual
1343220,Indie
1343240,
1343260,Adventure
1343260,Indie
1343310,Racing
1343330,Action
1343330,Indie
1343340,Action
1343340,Adventure
1343340,Indie
1343370,Adventure
1343370,Free to Play
1343370,Massively Multiplayer
1343370,RPG
1343390,Adventure
1343400,Free to Play
1343400,Massively Multiplayer
1343400,RPG
1343410,RPG
1343450,Casual
1343450,Indie
1343460,
1343480,Racing
1343480,Simulation
1343480,Sports
1343480,Early Access
1343510,Action
1343520,Action
1343520,Adventure
1343520,Indie
1343520,Massively Multiplayer
1343520,Simulation
1343520,Early Access
1343550,Action
1343550,Adventure
1343550,Indie
1343550,Early Access
1343580,Action
1343580,Adventure
1343580,Indie
1343620,Action
1343620,Strategy
1343640,Casual
1343640,Simulation
1343660,Casual
1343670,Casual
1343670,Indie
1343670,Simulation
1343670,Early Access
1343680,Casual
1343690,Casual
1343700,Action
1343700,Casual
1343700,Indie
1343700,Strategy
1343750,Action
1343750,Casual
1343750,Indie
1343750,Massively Multiplayer
1343750,Racing
1343750,Sports
1343800,Action
1343800,Adventure
1343800,Indie
1343800,Early Access
1343810,
1343830,Adventure
1343830,Casual
1343830,Indie
1343850,Action
1343850,Adventure
1343850,Indie
1343880,Adventure
1343880,Indie
1343920,Action
1343920,Adventure
1343920,Indie
1343970,Action
1343970,Adventure
1343970,Indie
1343970,Racing
1343990,Indie
1344070,Action
1344110,Simulation
1344120,Adventure
1344120,Casual
1344140,Casual
1344170,Adventure
1344170,Casual
1344170,Indie
1344210,
1344340,Action
1344350,Action
1344350,Adventure
1344350,Free to Play
1344350,Indie
1344420,Action
1344420,Casual
1344420,Indie
1344430,Action
1344430,Adventure
1344430,Indie
1344430,RPG
1344440,Action
1344440,Indie
1344440,Early Access
1344450,Casual
1344450,Indie
1344450,Simulation
1344520,Action
1344520,RPG
1344520,Early Access
1344530,Casual
1344530,Simulation
1344550,Action
1344550,Indie
1344550,RPG
1344570,Casual
1344570,Indie
1344570,Simulation
1344570,Strategy
1344580,Indie
1344630,Indie
1344660,Adventure
1344660,Indie
1344690,Action
1344690,Adventure
1344690,RPG
1344690,Strategy
1344690,Early Access
1344740,Action
1344760,Action
1344760,Adventure
1344760,Indie
1344780,Action
1344780,Indie
1344780,Simulation
1344790,Free to Play
1344790,Indie
1344790,RPG
1344800,Action
1344800,Free to Play
1344800,Racing
1344810,Action
1344810,Adventure
1344810,Free to Play
1344820,Adventure
1344820,Casual
1344820,Indie
1344820,Simulation
1344840,Adventure
1344840,Free to Play
1344840,Indie
1344840,RPG
1344860,Action
1344860,Indie
1344880,Adventure
1344880,Indie
1344890,Action
1344890,Casual
1344900,Action
1344900,Casual
1344900,Indie
1344930,Action
1344930,Indie
1344930,Massively Multiplayer
1344930,RPG
1344950,Free to Play
1344950,Strategy
1344950,Early Access
1344970,Action
1344970,Adventure
1344980,Action
1344980,Indie
1344990,
1345030,Casual
1345030,Indie
1345040,Casual
1345040,Indie
1345050,Action
1345050,Adventure
1345050,Indie
1345050,Simulation
1345050,Strategy
1345080,Adventure
1345080,Free to Play
1345080,Indie
1345120,Casual
1345120,Indie
1345120,Strategy
1345120,Early Access
1345140,Indie
1345140,Simulation
1345140,Early Access
1345150,Action
1345150,Adventure
1345150,Casual
1345150,Indie
1345150,Simulation
1345180,Action
1345180,Adventure
1345180,Indie
1345180,RPG
1345180,Simulation
1345180,Early Access
1345190,Action
1345190,Indie
1345190,Simulation
1345200,Action
1345200,Adventure
1345200,Casual
1345200,Indie
1345220,Adventure
1345220,Casual
1345240,Action
1345240,Adventure
1345240,Indie
1345240,Sports
1345240,Strategy
1345270,
1345280,Racing
1345280,Sports
1345300,Adventure
1345300,Casual
1345300,RPG
1345300,Simulation
1345300,Strategy
1345320,Action
1345320,Indie
1345320,Early Access
1345340,Adventure
1345340,Casual
1345340,Indie
1345340,Simulation
1345350,Casual
1345350,Indie
1345350,Strategy
1345360,Casual
1345360,Indie
1345360,Simulation
1345360,Sports
1345360,Strategy
1345370,Adventure
1345370,Indie
1345380,Action
1345380,Casual
1345380,Indie
1345380,Strategy
1345390,Adventure
1345390,Indie
1345390,Racing
1345400,Action
1345400,Adventure
1345400,Indie
1345400,RPG
1345430,Casual
1345430,Free to Play
1345430,Indie
1345440,Action
1345450,Action
1345450,Adventure
1345450,Strategy
1345470,Adventure
1345470,Indie
1345470,RPG
1345720,Action
1345740,Adventure
1345740,Casual
1345740,Simulation
1345750,Casual
1345760,
1345770,Adventure
1345780,Adventure
1345780,Casual
1345780,Free to Play
1345780,Indie
1345810,Casual
1345810,Indie
1345820,Casual
1345820,Indie
1345820,Racing
1345820,Sports
1345830,Casual
1345830,RPG
1345860,Action
1345860,Adventure
1345860,Indie
1345870,Simulation
1345870,Sports
1345870,Strategy
1345900,
1345940,Casual
1345940,Indie
1345950,Action
1345980,Action
1345980,Adventure
1345980,Free to Play
1346010,Racing
1346030,Action
1346030,Adventure
1346030,Indie
1346070,Action
1346070,Adventure
1346070,Indie
1346070,Massively Multiplayer
1346100,Action
1346100,Casual
1346100,Indie
1346100,Simulation
1346100,Early Access
1346110,Casual
1346110,Indie
1346110,Strategy
1346120,Action
1346120,Adventure
1346120,Indie
1346130,Action
1346130,Adventure
1346130,Indie
1346170,Adventure
1346170,Casual
1346210,Casual
1346210,Indie
1346210,Strategy
1346240,Action
1346240,Casual
1346240,Indie
1346240,Strategy
1346250,Casual
1346260,Adventure
1346260,Indie
1346270,Casual
1346270,Indie
1346270,RPG
1346270,Simulation
1346280,Action
1346280,Casual
1346280,Indie
1346290,Action
1346290,Indie
1346300,Action
1346300,Casual
1346300,Indie
1346300,Sports
1346300,Early Access
1346310,Action
1346310,Free to Play
1346320,Action
1346320,Indie
1346330,Action
1346330,Adventure
1346330,Indie
1346350,Action
1346350,Adventure
1346350,Indie
1346390,Action
1346390,Indie
1346390,RPG
1346400,Action
1346420,Indie
1346460,Adventure
1346460,Indie
1346460,RPG
1346460,Strategy
1346460,Early Access
1346550,
1346600,Adventure
1346620,Casual
1346630,Casual
1346630,Indie
1346660,Indie
1346660,Simulation
1346680,Casual
1346700,Action
1346700,Adventure
1346700,Casual
1346700,Indie
1346700,Sports
1346740,Casual
1346740,Indie
1346740,RPG
1346770,Adventure
1346790,Adventure
1346790,Casual
1346790,Indie
1346790,Racing
1346800,Action
1346800,Casual
1346800,Indie
1346830,Adventure
1346850,Sports
1346850,Early Access
1346860,Adventure
1346860,Indie
1346870,Casual
1346870,Indie
1346890,Adventure
1346890,Casual
1346890,Indie
1346890,Racing
1346890,Simulation
1346960,Action
1346960,Adventure
1346960,Indie
1346960,Simulation
1346970,Casual
1346980,Casual
1346980,Indie
1346980,Simulation
1347010,Casual
1347010,Indie
1347030,Adventure
1347030,Indie
1347070,RPG
1347080,Casual
1347080,Free to Play
1347080,Indie
1347080,RPG
1347080,Simulation
1347080,Early Access
1347110,Action
1347110,Adventure
1347110,Indie
1347110,RPG
1347130,Adventure
1347130,Casual
1347130,Indie
1347130,Racing
1347140,Action
1347140,Casual
1347140,Free to Play
1347140,Indie
1347170,Casual
1347170,Indie
1347240,Simulation
1347250,
1347290,Action
1347290,Indie
1347310,Action
1347310,Indie
1347350,Action
1347350,Adventure
1347350,Indie
1347360,Free to Play
1347360,Indie
1347360,RPG
1347390,Casual
1347390,Indie
1347390,Racing
1347390,Sports
1347420,Casual
1347420,Indie
1347420,RPG
1347430,Casual
1347450,Indie
1347450,RPG
1347460,Indie
1347460,Strategy
1347490,Simulation
1347490,Sports
1347540,Action
1347540,Indie
1347540,Strategy
1347550,
1347580,Adventure
1347590,Adventure
1347600,Adventure
1347600,Casual
1347600,Indie
1347600,RPG
1347630,Adventure
1347630,Casual
1347630,Indie
1347630,Massively Multiplayer
1347630,RPG
1347630,Early Access
1347690,Action
1347690,Casual
1347690,Indie
1347690,Sports
1347700,Action
1347700,Casual
1347700,Indie
1347700,Strategy
1347710,Adventure
1347710,Indie
1347710,RPG
1347760,Indie
1347760,RPG
1347760,Strategy
1347780,Action
1347800,Simulation
1347800,Early Access
1347870,Action
1347870,Adventure
1347870,Indie
1347880,Action
1347880,Adventure
1347880,Indie
1347960,Action
1347960,Racing
1347960,Early Access
1347970,Action
1347970,Adventure
1347970,Indie
1347970,Early Access
1348020,Action
1348020,Free to Play
1348020,Indie
1348020,Early Access
1348030,Action
1348030,Adventure
1348030,Simulation
1348040,Action
1348040,Indie
1348060,Action
1348060,Free to Play
1348160,Casual
1348160,Indie
1348180,RPG
1348220,Adventure
1348220,Casual
1348220,Indie
1348240,Indie
1348250,Action
1348250,Indie
1348260,Casual
1348260,Indie
1348260,Strategy
1348270,Casual
1348270,Indie
1348300,Adventure
1348300,Indie
1348300,RPG
1348330,Casual
1348330,Indie
1348330,Simulation
1348380,Casual
1348380,Indie
1348390,Simulation
1348400,Action
1348400,Indie
1348430,Action
1348430,Adventure
1348430,Casual
1348430,Indie
1348430,RPG
1348480,Action
1348480,Casual
1348480,Free to Play
1348510,Action
1348510,Adventure
1348510,Casual
1348510,Indie
1348510,RPG
1348510,Strategy
1348520,Action
1348520,Indie
1348600,Casual
1348600,Strategy
1348680,Free to Play
1348680,Sports
1348690,
1348700,Casual
1348750,Adventure
1348750,RPG
1348750,Early Access
1348760,
1348770,Action
1348770,Adventure
1348770,Indie
1348800,Action
1348810,Action
1348810,Casual
1348810,Indie
1348810,Simulation
1348810,Sports
1348880,Action
1348880,Adventure
1348880,Indie
1348880,Simulation
1348920,Action
1348920,Adventure
1348920,Casual
1348920,Indie
1348930,Action
1348930,Casual
1348930,Indie
1348930,Early Access
1348960,Action
1348960,Adventure
1348960,Indie
1348960,RPG
1348970,Action
1348970,Free to Play
1348970,Indie
1348980,Indie
1348990,Casual
1348990,Indie
1349000,Casual
1349030,Action
1349030,Adventure
1349030,Casual
1349030,Indie
1349030,RPG
1349030,Strategy
1349040,Action
1349040,Adventure
1349040,Casual
1349040,Indie
1349040,RPG
1349040,Strategy
1349060,Action
1349060,Indie
1349070,Casual
1349070,Indie
1349070,Strategy
1349100,Action
1349100,Casual
1349100,Indie
1349100,Racing
1349100,Strategy
1349120,Casual
1349130,Action
1349130,Adventure
1349130,Indie
1349130,Early Access
1349140,Indie
1349140,Simulation
1349140,Strategy
1349140,Early Access
1349170,Adventure
1349170,Indie
1349230,Indie
1349290,Casual
1349290,Indie
1349300,Action
1349300,Simulation
1349300,Strategy
1349310,Action
1349310,Adventure
1349310,Indie
1349310,RPG
1349310,Simulation
1349310,Strategy
1349310,Early Access
1349320,
1349340,Casual
1349340,Indie
1349340,Early Access
1349370,Casual
1349370,Indie
1349380,Casual
1349380,Free to Play
1349380,Strategy
1349390,Action
1349390,Indie
1349420,Casual
1349420,Indie
1349460,Action
1349460,Adventure
1349460,Indie
1349540,Casual
1349540,Free to Play
1349540,Indie
1349600,Action
1349600,Adventure
1349600,Indie
1349620,Action
1349640,Adventure
1349680,Action
1349680,Adventure
1349680,Casual
1349680,Indie
1349720,Simulation
1349720,Sports
1349730,Casual
1349730,Indie
1349730,Simulation
1349730,Sports
1349740,Casual
1349740,Indie
1349760,Casual
1349760,Indie
1349790,Casual
1349820,Action
1349820,Adventure
1349820,Casual
1349820,Indie
1349820,RPG
1349820,Simulation
1349820,Early Access
1349830,Action
1349830,Adventure
1349830,Indie
1349830,RPG
1349840,Action
1349840,Casual
1349840,Indie
1349850,Adventure
1349850,Casual
1349850,Indie
1349850,RPG
1349850,Strategy
1349860,Action
1349860,Adventure
1349890,Action
1349890,Indie
1349900,Indie
1349900,Strategy
1349900,Early Access
1349910,Action
1349910,Adventure
1349910,Indie
1349910,Early Access
1349920,Casual
1349920,Free to Play
1349920,Indie
1349930,
1349940,Casual
1349960,Action
1349960,Adventure
1349960,Casual
1349960,Indie
1349960,Simulation
1349970,Casual
1349970,Free to Play
1349970,Indie
1349970,Simulation
1350010,Action
1350010,Adventure
1350030,Action
1350030,Adventure
1350030,Casual
1350030,Indie
1350030,RPG
1350050,Free to Play
1350050,Indie
1350050,RPG
1350050,Strategy
1350050,Early Access
1350060,Adventure
1350080,Action
1350080,Casual
1350080,Free to Play
1350100,
1350120,Action
1350120,Indie
1350120,RPG
1350170,Action
1350170,Adventure
1350170,Indie
1350170,RPG
1350200,Adventure
1350200,Casual
1350200,Indie
1350200,Simulation
1350210,Action
1350280,Action
1350280,Indie
1350280,Massively Multiplayer
